sent_id,text,sent_id2,text2
b.MAT.1.25,And knew her not till she had brought forth her firstborn son : and he called his name JESUS . ,b.MAT.1.25,"ᎠᎴ ᎥᏝ ᏳᎦᏙᎥᏎᎢ ᎬᏂ ᎤᎾᏄᎪᏫᏒ ᎢᎬᏱ ᎡᎯ ᎤᏪᏥ ᎠᏧᏣ , ᏥᏌᏃ ᏑᏬᎡᎢ . "
b.MAT.2.1,"Now when Jesus was born in Bethlehem of Judaea in the days of Herod the king , behold , there came wise men from the east to Jerusalem , ",b.MAT.2.1,"ᏥᏌᏃ ᎤᏕᏅ ᎦᏚᏱ ᎦᏚᎲ ᏧᏗᏱ , ᎾᎯᏳ ᏤᎮ ᎡᎶᏛ ᎤᎬᏫᏳᎯ , ᎬᏂᏳᏉ ᎤᏂᎷᏤ ᏥᎷᏏᎵᎻ ᎠᏂᎦᏔᎿᎢ ᏅᏙ ᏗᎧᎸᎬ ᎢᏗᏢ ᏧᏂᎶᏎᎢ , "
b.MAT.2.2,"Saying , Where is he that is born King of the Jews ? for we have seen his star in the east , and are come to worship him . ",b.MAT.2.2,"ᎯᎠ ᏄᏂᏪᏎᎢ ; ᎭᏢ Ꮎ ᏧᏕᏅ ᎤᎬᏫᏳᎯ ᎠᏂᏧᏏ ᎤᎾᏤᎵᎦ , ᎣᎩᎪᎲᏰᏃ ᎤᏤᎵ ᏃᏈᏏ ᏗᎧᎸᎬ ᎢᏗᏢ , ᎠᎴ ᎣᏣᏓᏙᎵᏍᏓᏁᎵᎦ . "
b.MAT.2.3,"When Herod the king had heard these things , he was troubled , and all Jerusalem with him . ",b.MAT.2.3,"ᎡᎶᏛᏃ ᎤᎬᏫᏳᎯ ᎤᏛᎦᏅ ᎾᏍᎩ , ᎤᏪᎵᎯᏍᏗ ᎤᏓᏅᏓᏕᎢ , ᎠᎴ ᏂᎦᏛ ᏥᎷᏏᎵᎻ ᎠᏁᎯ . "
b.MAT.2.4,"And when he had gathered all the chief priests and scribes of the people together , he demanded of them where Christ should be born . ",b.MAT.2.4,"ᏚᎳᏫᏛᏃ ᏂᎦᏛ ᏄᏂᎬᏫᏳᏒ ᎠᏥᎸ ᎠᏁᎶᎯ , ᎠᎴ ᏴᏫ ᏗᏃᏪᎳᏁᎯ , ᏚᏛᏛᏁᎢ , ᎾᎿ ᎤᏕᏗ ᎨᏒ ᎦᎶᏁᏛ . "
b.MAT.2.5,"And they said unto him , In Bethlehem of Judaea : for thus it is written by the prophet , ",b.MAT.2.5,ᎯᎠᏃ ᏂᎬᏩᏪᏎᎴᎢ ; ᏧᏗᏱ ᎦᏚᏱ ᎦᏚᎲᎢ ; ᎯᎠᏰᏃ ᏄᏩᏅ ᎤᏬᏪᎳ ᎠᏙᎴᎰᏍᎩ ; 
b.MAT.2.6,"And thou Bethlehem , in the land of Juda , art not the least among the princes of Juda : for out of thee shall come a Governor , that shall rule my people Israel . ",b.MAT.2.6,"ᎠᎴ ᏂᎯ ᎦᏚᏱ ᎦᏚᎲ ᏧᏗᏱ , ᎥᏝᏍᎩᏂ ᏣᏍᏗᎧᏂ ᏱᎩ , ᏥᎶᏓᏑᏯ ᏄᏂᎬᏫᏳᏒ ᏧᏗᏱ , ᏂᎯᏰᏃ ᏓᏣᏄᎪᏥ ᏗᏆᏤᎵ ᏴᏫ ᎢᏏᎵ - ᏗᎧᏁᏤᎯ . "
b.MAT.2.7,"Then Herod , when he had privily called the wise men , inquired of them diligently what time the star appeared . ",b.MAT.2.7,"ᎿᏉᏃ ᎡᎶᏛ ᎤᏕᎵᏛ ᏫᏚᏯᏅᎲ ᎾᏍᎩ ᎠᏂᎦᏔᎿᎢ , ᎣᏍᏛ ᏚᏛᏘᏌᏁ ᎢᏳᏉ ᎾᏍᎩ ᏃᏈᏏ ᎤᎾᏄᎪᏨᎢ . "
b.MAT.2.8,"And he sent them to Bethlehem , and said , Go and search diligently for the young child ; and when ye have found him , bring me word again , that I may come and worship him also . ",b.MAT.2.8,"ᎠᎴ ᏚᏅᏎ ᎦᏚᏱ , ᎯᎠ ᏄᏪᏎᎢ ; ᎢᏤᎾ ᎣᏍᏛ ᏪᏥᏲᎦ ᎾᏍᎩ ᎤᏍᏗ ᎠᏲᎵ , ᎢᏳᏃ ᎡᏥᏩᏛᎲᎭ , ᎢᏍᎩᏃᏁᎵᎸᎭ , ᎠᏴᏃ ᎾᏍᏉ ᏫᏥᎷᏨᎭ , ᎠᎴ ᏥᏯᏓᏙᎵᏍᏓᏁᎸᎭ . "
b.MAT.2.9,"When they had heard the king , they departed ; and , lo , the star , which they saw in the east , went before them , till it came and stood over where the young child was . ",b.MAT.2.9,"ᎤᎾᏛᎦᏃᏁᎸᏃ ᎤᎬᏫᏳᎯ ᎤᎾᏂᎩᏎᎢ , ᎬᏂᏳᏉᏃ ᏃᏈᏏ , ᎾᏍᎩ ᎤᏂᎪᎲᎯ ᏗᎧᎸᎬ ᎢᏗᏢ , ᎢᎬᏱ ᎤᏁᏅᎡᎴᎢ , ᎬᏂ ᏭᎷᏥᎸ ᎠᎴ ᎤᎴᏫᏍᏔᏅ ᎦᎸᎳᏗᏢ ᎾᎿ ᎠᏥᎵ ᎡᎲᎢ . "
b.MAT.2.10,"When they saw the star , they rejoiced with exceeding great joy . ",b.MAT.2.10,"ᎤᏂᎪᎲᏃ ᎾᏍᎩ ᏃᏈᏏ , ᎤᎶᏔᏅᎯ ᎤᎾᎵᎮᎵᏤᎢ . "
b.MAT.2.11,"And when they were come into the house , they saw the young child with Mary his mother , and fell down , and worshipped him : and when they had opened their treasures , they presented unto him gifts ; gold , and frankincense , and myrrh . ",b.MAT.2.11,"ᎠᏓᏁᎸᏃ ᎤᏂᏴᎸ ᎤᏂᎪᎮ ᎠᏲᏝ ᎠᎴ ᎤᏥ ᎺᎵ , ᎠᎴ ᎡᎳᏗ ᏚᎾᏓᏅᏁᎢ , ᎤᎾᏓᏙᎵᏍᏓᏁᎴᎢ , ᎠᎴ ᏧᎬᏩᎶᏗ ᎤᏂᎳᏅᏛ ᏚᏂᏍᏚᎢᏒ ᎤᏂᏁᎸᏁ ᏅᎾᎵᏍᎪᎸᏔᏅᎯ , ᎠᏕᎸ - ᏓᎶᏂᏛ , ᎠᎴ ᎤᎦᎾᏍᏛ ᎦᏩᏒᎩ ᎠᏜ , ᎠᎴ ᎻᎳ . "
b.MAT.2.12,"And being warned of God in a dream that they should not return to Herod , they departed into their own country another way . ",b.MAT.2.12,"ᎠᎾᏍᎩᏓᏍᎬᏃ ᎤᏁᎳᏅᎯ ᏚᏁᏤᎸ ᎡᎶᏛᏱ ᏭᏂᎶᎯᏍᏗᏱ ᏂᎨᏒᎾ , ᎤᎾᏂᎩᏒ ᎤᏣᏘᏂᏉ ᎢᏗᏢ ᏭᏂᎶᏎ ᎢᎤᏁᏅ ᎤᎾᏤᎵᎪᎯ . "
b.MAT.2.13,"And when they were departed , behold , the angel of the Lord appeareth to Joseph in a dream , saying , Arise , and take the young child and his mother , and flee into Egypt , and be thou there until I bring thee word : for Herod will seek the young child to destroy him . ",b.MAT.2.13,"ᎤᎾᏂᎩᏒᏃ ᎬᏂᏳᏉ ᏗᎧᎿᏩᏗᏙᎯ ᎤᏅᏏᏛ ᏱᎰᏩ ᎬᏂᎨᏒ ᏄᏛᏁᎴ ᏦᏩ ᎠᏍᎩᏓᏍᎬᎢ , ᎯᎠ ᏄᏪᏎᎴᎢ ; ᏔᎴᎲᎦ , ᎠᎴ ᏔᏘᏄᎦ ᎠᏲᎵ ᎠᎴ ᎤᏥ ᎠᎴ ᎭᎵᏘ , ᎢᏥᏈ ᏫᎶᎯ , ᎾᎿᏃ ᏪᎮᏍᏗ ᎬᏂ ᏫᎬᏁᏤᎸᎭ , ᎡᎶᏛᏰᏃ ᎠᏎ ᏛᏲᎵ ᎤᏍᏗ ᎠᏲᎵ ᎤᎯᏍᏗᏱ . "
b.MAT.2.14,"When he arose , he took the young child and his mother by night , and departed into Egypt : ",b.MAT.2.14,"ᎿᏉᏃ ᏚᎴᏅ ᎤᏘᏅᏎ ᎠᏲᎵ ᎠᎴ ᏅᏥ ᏒᏃᏱ , ᎠᎴ ᎢᏥᏈᏱ ᏭᎶᏎᎢ . "
b.MAT.2.15,"And was there until the death of Herod : that it might be fulfilled which was spoken of the Lord by the prophet , saying , Out of Egypt have I called my son . ",b.MAT.2.15,"ᎠᎴ ᎾᎿ ᏪᎮ ᎬᏂ ᎡᎶᏛ ᎤᏲᎱᏒ ; ᎤᏙᎯᏳᏁ ᎤᏁᎳᏅᎯ ᎤᏁᏨᎢ , ᎠᏙᎴᎰᏍᎩ ᏧᏮᏔᏁᎢ , ᎯᎠ ᏥᏄᏪᏎᎢ ; ᎢᏥᏈᏱ ᏫᏥᏯᏅᎲ ᎠᏇᏥ . "
b.MAT.2.16,"Then Herod , when he saw that he was mocked of the wise men , was exceeding wroth , and sent forth , and slew all the children that were in Bethlehem , and in all the coasts thereof , from two years old and under , according to the time which he had diligently inquired of the wise men . ",b.MAT.2.16,"ᎿᏉᏃ ᎡᎶᏛ ᎤᏙᎴᎰᏒ ᎠᏂᎦᏔᎿᎢ ᎬᏩᎵᏓᏍᏔᏅᎢ , ᎤᏣᏔᏅᎯ ᎤᏔᎳᏬᏎᎢ , ᎠᎴ ᎤᏓᏅᏎ ᏫᏚᏂᎰᏁ ᏂᎦᏛ ᏗᏂᏲᎵ ᎦᏚᏱ ᎠᏁᎯ , ᎠᎴ ᏂᎦᏛ ᏂᎬᎾᏛ ᎾᎿᏂ , ᏔᎵ ᎢᏳᎾᏕᏘᏴᏛ ᏩᏍᏘ , ᎾᎯᏳ ᏅᏓᏳᏓᎴᏅᏛ ᏥᏓᎵᏏᎾᎯᏍᏓᏁᎮ ᏥᏓᏛᏛᎮᎸᎥᏍᎨ ᎠᏂᎦᏔᎿᎢ . "
b.MAT.2.17,"Then was fulfilled that which was spoken by Jeremy the prophet , saying , ",b.MAT.2.17,"ᎿᏉᏃ ᎤᏙᎯᏳᏁ ᏤᎵᎹᏯ ᎠᏙᎴᎰᏍᎩ ᎤᏁᏨᎯ , ᎠᎴ ᏥᏄᏪᏎᎢ ; "
b.MAT.2.18,"In Rama was there a voice heard , lamentation , and weeping , and great mourning , Rachel weeping for her children , and would not be comforted , because they are not . ",b.MAT.2.18,"ᎴᎹᏱ ᎧᏁᎬ ᎤᎾᏛᎦᏅᎩ , ᏓᏂᏴᎬᎢ , ᎠᎴ ᏓᎾᏠᏱᎲᎢ , ᎠᎴ ᎤᏣᏘ ᎤᏁᎷᎬᎢ ; ᎴᏥᎵ ᏓᏍᎪᏂᎲ ᏧᏪᏥ , ᎠᎴ ᏄᏚᎵᏍᎬᎾ ᎨᏒ ᎤᏄᏬᎯᏍᏗᏱ , ᏅᏗᎦᎵᏍᏙᏗᏍᎬ ᎾᏁᎲᎾᏉ ᎨᏒᎢ . "
b.MAT.2.19,"But when Herod was dead , behold , an angel of the Lord appeareth in a dream to Joseph in Egypt , ",b.MAT.2.19,"ᎿᏉᏃ ᎡᎶᏛ ᎤᏲᎱᏒ , ᎬᏂᏳᏉ ᏗᎧᎿᏩᏗᏙᎯ ᏱᎰᏩ ᎤᏤᎵᎦ ᎬᏂᎨᏒ ᏄᏛᏁᎴ ᏦᏩ ᎠᏍᎩᏓᏍᎬ ᎢᏥᏈᏱ , "
b.MAT.2.20,"Saying , Arise , and take the young child and his mother , and go into the land of Israel : for they are dead which sought the young child ' s life . ",b.MAT.2.20,"ᎯᎠ ᏄᏪᏎᎴᎢ ; ᏔᎴᎲᎦ ᎠᎴ ᎭᏘᏄᎦ ᎠᏲᎵ ᎠᎴ ᎤᏥ , ᎠᎴ ᎮᎾ ᎢᏏᎵᏱ , ᎿᏉᏰᏃ ᏚᏂᏲᎱᏒ ᎠᏲᎵ ᎬᏅ ᏧᏂᏲᎲᎩ . "
b.MAT.2.21,"And he arose , and took the young child and his mother , and came into the land of Israel . ",b.MAT.2.21,"ᏚᎴᏅᏃ ᎤᏘᏅᏎ ᎠᏲᎵ ᎠᎴ ᎤᏥ , ᎠᎴ ᎢᏏᎵᏱ ᏭᎷᏤᎢ . "
b.MAT.2.22,"But when he heard that Archelaus did reign in Judaea in the room of his father Herod , he was afraid to go thither : notwithstanding , being warned of God in a dream , he turned aside into the parts of Galilee : ",b.MAT.2.22,"ᎠᏎᏃ ᎤᏛᎦᏅ ᎠᏥᎳ ᎤᎬᏫᏳᎯ ᎨᏒ ᏧᏗᏱ ᎤᏙᏓ ᎡᎶᏛ ᎤᏓᏁᏟᏴᏍᏓᏁᎸᎢ , ᎤᏍᎦᎴ ᎾᎿ ᏭᎶᎯᏍᏗᏱ ; ᎠᏎᏃ ᎤᏁᎳᏅᎯ ᎤᏪᏯᏔᏅᎯ ᎨᏒ ᎠᏍᎩᏓᏍᎬᎢ , ᎨᎵᎵ ᏭᎪᎸᏍᏔᏁᎢ ; "
b.MAT.2.23,"And he came and dwelt in a city called Nazareth : that it might be fulfilled which was spoken by the prophets , He shall be called a Nazarene . ",b.MAT.2.23,"ᎦᏚᎲᏃ ᎾᏎᎵᏗ ᏧᏙᎢᏛ ᏭᎷᏨ ᎾᎿ ᎡᎮᎢ . ᎾᏍᎩᏃ ᎤᏙᎯᏳᏁ ᎠᎾᏙᎴᎰᏍᎩ ᏧᏂᏁᏤᎢ , ᎾᏎᎵᏗ ᎡᎯ ᎠᎪᏎᎮᏍᏗ , ᏧᎾᏛᏁᎢ . "
b.MAT.3.1,"In those days came John the Baptist , preaching in the wilderness of Judaea , ",b.MAT.3.1,"ᎾᎯᏳ ᎤᎷᏤ ᏣᏂ ᏗᏓᏬᏍᎩ ᎠᎵᏥᏙᎲᏍᎨ ᎢᎾᎨ ᏧᏗᏱ , "
b.MAT.3.2,"And saying , Repent ye : for the kingdom of heaven is at hand . ",b.MAT.3.2,"ᎯᎠ ᏂᎦᏪᏍᎨᎢ ; ᏗᏥᏁᏟᏴᎾ ᏕᏣᏓᏅᏛᎢ , ᎿᏉᏰᏃ ᎦᎸᎳᏗ ᎡᎯ ᎤᎬᏫᏳᎯ ᎨᏒ ᎡᏍᎦᏂᏳ ᏓᏯᎢ . "
b.MAT.3.3,"For this is he that was spoken of by the prophet Esaias , saying , The voice of one crying in the wilderness , Prepare ye the way of the Lord , make his paths straight . ",b.MAT.3.3,"ᎾᏍᎩ ᎯᎠ Ꮎ ᏥᎧᏁᎢᏍᏗᏍᎨ ᎠᏙᎴᎰᏍᎩ ᎢᏌᏯ , ᎯᎠ ᏥᏂᎦᏪᏍᎨᎢ ; ᎤᏪᎷᎦ ᎩᎶ ᎢᎾᎨᎢ , ᎯᎠ ᏂᎦᏪᎭ ; ᎣᏍᏛ ᏂᏨᎦ ᏱᎰᏩ ᎤᎶᎯᏍᏗᏱ , ᏚᏅᏅ ᏗᏥᏥᏃᎯᏍᏓ . "
b.MAT.3.4,"And the same John had his raiment of camel ' s hair , and a leathern girdle about his loins ; and his meat was locusts and wild honey . ",b.MAT.3.4,"ᎾᏍᎩᏃ ᎯᎠ ᏣᏂ ᎤᏄᏪ ᎨᎻᎵ ᎤᏍᏘᏰᏅᎯ , ᎦᏃᏥᏃ ᎤᏓᏠᏍᏕᎢ , ᎤᎵᏍᏓᏴᏗᏃ ᎥᎴ ᎨᏎ ᎢᎾᎨᏃ ᎡᎯ ᏩᏚᎵᏏ . "
