sent_id,text,sent_id2,text2
b.MAT.5.25,"Agree with thine adversary quickly , whiles thou art in the way with him ; lest at any time the adversary deliver thee to the judge , and the judge deliver thee to the officer , and thou be cast into prison . ",b.MAT.5.25,sijais waila hugjands andastauin þeinamma sprauto und þatei is in wiga miþ imma ibai ƕan atgibai þuk sa andastaua stauin jah sa staua þuk atgibai andbahta jah in karkara galagjaza 
b.MAT.5.26,"Verily I say unto thee , Thou shalt by no means come out thence , till thou hast paid the uttermost farthing . ",b.MAT.5.26,amen qiþa þus ni usgaggis jainþro unte usgibis þana minnistan kintu 
b.MAT.5.27,"Ye have heard that it was said by them of old time , Thou shalt not commit adultery : ",b.MAT.5.27,hausideduþ þatei qiþan ist ni horinos 
b.MAT.5.28,"But I say unto you , That whosoever looketh on a woman to lust after her hath committed adultery with her already in his heart . ",b.MAT.5.28,aþþan ik qiþa izwis þatei ƕazuh saei saiƕiþ qinon du luston izos ju gahorinoda izai in hairtin seinamma 
b.MAT.5.29,"And if thy right eye offend thee , pluck it out , and cast it from thee : for it is profitable for thee that one of thy members should perish , and not that thy whole body should be cast into hell . ",b.MAT.5.29,iþ jabai augo þein þata taihswo marzjai þuk usstagg ita jah wairp af þus batizo ist auk þus ei fraqistnai ains liþiwe þeinaize jah ni allata leik þein gadriusai in gaiainnan 
b.MAT.5.30,"And if thy right hand offend thee , cut if off , and cast it from thee : for it is profitable for thee that one of thy members should perish , and not that thy whole body should be cast into hell . ",b.MAT.5.30,jah jabai taihswo þeina handus marzjai þuk afmait þo jah wairp af þus batizo ist auk þus ei fraqistnai ains liþiwe þeinaize jah ni allata leik þein gadriusai in gaiainnan 
b.MAT.5.31,"It hath been said , Whosoever shall put away his wife , let him give her a writing of divorcement : ",b.MAT.5.31,qiþan uh þan ist þatei ƕazuh saei afletai qen gibai izai afstassais bokos 
b.MAT.5.32,"But I say unto you , That whosoever shall put away his wife , saving for the cause of fornication , causeth her to commit adultery : and whosoever shall marry her that is divorced committeth adultery . ",b.MAT.5.32,iþ ik qiþa izwis þatei ƕazuh saei afletiþ qen seina inuh fairina kalkinassaus taujiþ þo horinon jah sa ize afsatida liugaiþ horinoþ 
b.MAT.5.33,"Again , ye have heard that it hath been said by them of old time , Thou shalt not forswear thyself , but shalt perform unto the Lord thine oaths : ",b.MAT.5.33,aftra hausideduþ þatei qiþan ist þaim airizam ni ufarswarais iþ usgibais fraujin aiþans þeinans 
b.MAT.5.34,"But I say unto you , Swear not at all ; neither by heaven ; for it is God ' s throne : ",b.MAT.5.34,aþþan ik qiþa izwis ni swaran allis ni bi himina unte stols ist gudis 
b.MAT.5.35,Nor by the earth ; for it is his footstool : neither by Jerusalem ; for it is the city of the great King . ,b.MAT.5.35,nih bi airþai unte fotubaurd ist fotiwe is nih bi Iairusaulwmai unte baurgs ist þis mikilins þiudanis 
b.MAT.5.36,"Neither shalt thou swear by thy head , because thou canst not make one hair white or black . ",b.MAT.5.36,nih bi haubida þeinamma swarais unte ni magt ain tagl ƕeit aiþþau swart gataujan 
b.MAT.5.37,"But let your communication be , Yea , yea ; Nay , nay : for whatsoever is more than these cometh of evil . ",b.MAT.5.37,sijai þ þan waurd izwar ja ja ne ne iþ þata managizo þaim us þamma ubilin ist 
b.MAT.5.38,"Ye have heard that it hath been said , An eye for an eye , and a tooth for a tooth : ",b.MAT.5.38,hausideduþ þatei qiþan ist augo und augin jah tunþu und tunþau 
b.MAT.5.39,"But I say unto you , That ye resist not evil : but whosoever shall smite thee on thy right cheek , turn to him the other also . ",b.MAT.5.39,iþ ik qiþa izwis ni andstandan allis þamma unseljin ak jabai ƕas þuk stautai bi taihswon þeina kinnu wandei imma jah þo anþara 
b.MAT.5.40,"And if any man will sue thee at the law , and take away thy coat , let him have thy cloke also . ",b.MAT.5.40,jah þamma wiljandin miþ þus staua jah paida þeina niman aflet imma jah wastja 
b.MAT.5.41,"And whosoever shall compel thee to go a mile , go with him twain . ",b.MAT.5.41,jah jabai ƕas þuk ananauþjai rasta aina gaggais miþ imma twos 
b.MAT.5.42,"Give to him that asketh thee , and from him that would borrow of thee turn not thou away . ",b.MAT.5.42,þamma bidjandin þuk gibais jah þamma wiljandin af þus leiƕan sis ni uswandjais 
b.MAT.5.43,"Ye have heard that it hath been said , Thou shalt love thy neighbour , and hate thine enemy . ",b.MAT.5.43,hausideduþ þatei qiþan ist frijos neƕundjan þeinana jah fiais fiand þeinana 
b.MAT.5.44,"But I say unto you , Love your enemies , bless them that curse you , do good to them that hate you , and pray for them which despitefully use you , and persecute you ; ",b.MAT.5.44,aþþan ik qiþa izwis frijoþ fijands izwarans þiuþjaiþ þans wrikandans izwis waila taujaiþ þaim hatjandam izwis jah bidjaiþ bi þans usþriutandans izwis 
b.MAT.5.45,"That ye may be the children of your Father which is in heaven : for he maketh his sun to rise on the evil and on the good , and sendeth rain on the just and on the unjust . ",b.MAT.5.45,ei wairþaiþ sunjus attins izwaris þis in himinam unte sunnon seina urranneiþ ana ubilans jah godans jah rigneiþ ana garaihtans jah ana inwindans 
b.MAT.5.46,"For if ye love them which love you , what reward have ye ? do not even the publicans the same ? ",b.MAT.5.46,jabai auk frijoþ þans frijondans izwis ainans ƕo mizdono habaiþ niu jah þai þiudo þata samo taujand 
b.MAT.5.47,"And if ye salute your brethren only , what do ye more than others ? do not even the publicans so ? ",b.MAT.5.47,jah jabai goleiþ þans frijonds izwarans þatainei ƕe managizo taujiþ niu jah motarjos þata samo taujand 
b.MAT.5.48,"Be ye therefore perfect , even as your Father which is in heaven is perfect . ",b.MAT.5.48,sijaiþ nu jus fullatojai swaswe atta izwar sa in himinam fullatojis ist 
b.MAT.6.1,"Take heed that ye do not your alms before men , to be seen of them : otherwise ye have no reward of your Father which is in heaven . ",b.MAT.6.1,Atsaiƕiþ armaion izwara ni taujan in andwairþja manne du saiƕan im aiþþau laun ni habaiþ fram attin izwaramma þamma in himinam 
b.MAT.6.2,"Therefore when thou doest thine alms , do not sound a trumpet before thee , as the hypocrites do in the synagogues and in the streets , that they may have glory of men . Verily I say unto you , They have their reward . ",b.MAT.6.2,þan nu taujais armaion ni haurnjais faura þus swaswe þai liutans taujand in gaqumþim jah in garunsim ei hauhjaindau fram mannam amen qiþa izwis andnemun mizdon seina 
b.MAT.6.3,"But when thou doest alms , let not thy left hand know what thy right hand doeth : ",b.MAT.6.3,iþ þuk taujandan armaion ni witi hleidumei þeina ƕa taujiþ taihswo þeina 
b.MAT.6.4,That thine alms may be in secret : and thy Father which seeth in secret himself shall reward thee openly . ,b.MAT.6.4,ei sijai so armahairtiþa þeina in fulhsnja jah atta þeins saei saiƕiþ in fulhsnja usgibiþ þus in bairhtein 
b.MAT.6.5,"And when thou prayest , thou shalt not be as the hypocrites are : for they love to pray standing in the synagogues and in the corners of the streets , that they may be seen of men . Verily I say unto you , They have their reward . ",b.MAT.6.5,jah þan bidjaiþ ni sijaiþ swaswe þai liutans unte frijond in gaqumþim jah waihstam plapjo standandans bidjan ei gaumjaindau mannam Amen qiþa izwis þatei haband mizdon seina 
b.MAT.6.6,"But thou , when thou prayest , enter into thy closet , and when thou hast shut thy door , pray to thy Father which is in secret ; and thy Father which seeth in secret shall reward thee openly . ",b.MAT.6.6,iþ þu þan bidjais gagg in heþjon þeina jah galukands haurdai þeinai bidei du attin þeinamma þamma in fulhsnja jah atta þeins saei saiƕiþ in fulhsnja usgibiþ þus in bairhtein 
b.MAT.6.7,"But when ye pray , use not vain repetitions , as the heathen do : for they think that they shall be heard for their much speaking . ",b.MAT.6.7,bidjandans uþ þan ni filuwaurdjaiþ swaswe þai þiudo þugkeiþ im auk ei in filuwaurdein seinai andhausjaindau 
b.MAT.6.8,"Be not ye therefore like unto them : for your Father knoweth what things ye have need of , before ye ask him . ",b.MAT.6.8,ni galeikoþ nu þaim wait auk atta izwar þizei jus þaurbuþ faurþizei jus bidjaiþ ina 
b.MAT.6.9,"After this manner therefore pray ye : Our Father which art in heaven , Hallowed be thy name . ",b.MAT.6.9,swa nu bidjaiþ jus atta unsar þu in himinam weihnai namo þein 
b.MAT.6.10,"Thy kingdom come . Thy will be done in earth , as it is in heaven . ",b.MAT.6.10,qimai þiudinassus þeins wairþai wilja þeins swe in himina jah ana airþai 
b.MAT.6.11,Give us this day our daily bread . ,b.MAT.6.11,hlaif unsarana þana sinteinan gif uns himma daga 
b.MAT.6.12,"And forgive us our debts , as we forgive our debtors . ",b.MAT.6.12,jah aflet uns þatei skulans sijaima swaswe jah weis afletam þaim skulam unsaraim 
b.MAT.6.13,"And lead us not into temptation , but deliver us from evil : For thine is the kingdom , and the power , and the glory , for ever . Amen . ",b.MAT.6.13,jah ni briggais uns in fraistubnjai ak lausei uns af þamma ubilin unte þeina ist þiudangardi jah mahts jah wulþus in aiwins amen 
b.MAT.6.14,"For if ye forgive men their trespasses , your heavenly Father will also forgive you : ",b.MAT.6.14,unte jabai afletiþ mannam missadedins ize afletiþ jah izwis atta izwar sa ufar himinam 
b.MAT.6.15,"But if ye forgive not men their trespasses , neither will your Father forgive your trespasses . ",b.MAT.6.15,iþ jabai ni afletiþ mannam missadedins ize ni þau atta izwar afletiþ missadedins izwaros 
b.MAT.6.16,"Moreover when ye fast , be not , as the hypocrites , of a sad countenance : for they disfigure their faces , that they may appear unto men to fast . Verily I say unto you , They have their reward . ",b.MAT.6.16,aþþan biþe fastaiþ ni wairþaiþ swaswe þai liutans gaurai frawardjand auk andwairþja seina ei gasaiƕaindau mannam fastandans amen qiþa izwis þatei andnemun mizdon seina 
b.MAT.6.17,"But thou , when thou fastest , anoint thine head , and wash thy face ; ",b.MAT.6.17,iþ þu fastands salbo haubiþ þein jah ludja þeina þwah 
b.MAT.6.18,"That thou appear not unto men to fast , but unto thy Father which is in secret : and thy Father , which seeth in secret , shall reward thee openly . ",b.MAT.6.18,ei ni gasaiƕaizau mannam fastands ak attin þeinamma þamma in fulhsnja jah atta þeins saei saiƕiþ in fulhsnja usgibiþ þus 
b.MAT.6.19,"Lay not up for yourselves treasures upon earth , where moth and rust doth corrupt , and where thieves break through and steal : ",b.MAT.6.19,ni huzdjaiþ izwis huzda ana airþai þarei malo jah nidwa frawardeiþ jah þarei þiubos ufgraband jah hlifand 
b.MAT.6.20,"But lay up for yourselves treasures in heaven , where neither moth nor rust doth corrupt , and where thieves do not break through nor steal : ",b.MAT.6.20,iþ huzdjaiþ izwis huzda in himina þarei nih malo nih nidwa frawardeiþ jah þarei þiubos ni ufgraband nih stiland 
b.MAT.6.21,"For where your treasure is , there will your heart be also . ",b.MAT.6.21,þarei auk ist huzd izwar þaruh ist jah hairto izwar 
b.MAT.6.22,"The light of the body is the eye : if therefore thine eye be single , thy whole body shall be full of light . ",b.MAT.6.22,lukarn leikis ist augo jabai nu augo þein ainfalþ ist allata leik þein liuhadein wairþiþ 
b.MAT.6.23,"But if thine eye be evil , thy whole body shall be full of darkness . If therefore the light that is in thee be darkness , how great is that darkness ! ",b.MAT.6.23,iþ jabai augo þein unsel ist allata leik þein riqizein wairþiþ jabai nu liuhaþ þata in þus riqiz ist þata riqiz ƕan filu 
b.MAT.6.24,"No man can serve two masters : for either he will hate the one , and love the other ; or else he will hold to the one , and despise the other . Ye cannot serve God and mammon . ",b.MAT.6.24,ni manna mag twaim fraujam skalkinon unte jabai fijaiþ ainana jah anþarana frijoþ aiþþau ainamma ufhauseiþ iþ anþaramma frakann ni maguþ guda skalkinon jah mammonin 
b.MAT.6.25,"Therefore I say unto you , Take no thought for your life , what ye shall eat , or what ye shall drink ; nor yet for your body , what ye shall put on . Is not the life more than meat , and the body than raiment ? ",b.MAT.6.25,Duþþe qiþa izwis ni maurnaiþ saiwalai izwarai ƕa matjaiþ jah ƕa drigkaiþ nih leika izwaramma ƕe wasjaiþ niu saiwala mais ist fodeinai jah leik wastjom 
b.MAT.6.26,"Behold the fowls of the air : for they sow not , neither do they reap , nor gather into barns ; yet your heavenly Father feedeth them . Are ye not much better than they ? ",b.MAT.6.26,insaiƕiþ du fuglam himinis þei ni saiand nih sneiþand nih lisand in banstins jah atta izwar sa ufar himinam fodeiþ ins niu jus mais wulþrizans sijuþ þaim 
b.MAT.6.27,Which of you by taking thought can add one cubit unto his stature ? ,b.MAT.6.27,iþ ƕas izwara maurnands mag anaaukan ana wahstu seinana aleina aina 
b.MAT.6.28,"And why take ye thought for raiment ? Consider the lilies of the field , how they grow ; they toil not , neither do they spin : ",b.MAT.6.28,jah bi wastjos ƕa saurgaiþ gakunnaiþ blomans haiþjos ƕaiwa wahsjand nih arbaidjand nih spinnand 
b.MAT.6.29,"And yet I say unto you , That even Solomon in all his glory was not arrayed like one of these . ",b.MAT.6.29,qiþ uh þan izwis þatei nih Saulaumon in allamma wulþau seinamma gawasida sik swe ains þize 
b.MAT.6.30,"Wherefore , if God so clothe the grass of the field , which to day is , and to morrow is cast into the oven , shall he not much more clothe you , O ye of little faith ? ",b.MAT.6.30,jah þande þata hawi haiþjos himma daga wisando jah gistradagis in auhn galagiþ guþ swa wasjiþ ƕaiwa mais izwis leitil galaubjandans 
b.MAT.6.31,"Therefore take no thought , saying , What shall we eat ? or , What shall we drink ? or , Wherewithal shall we be clothed ? ",b.MAT.6.31,ni maurnaiþ nu qiþandans ƕa matjam aiþþau ƕa drigkam aiþþau ƕe wasjaima 
b.MAT.6.32, ( For after all these things do the Gentiles seek : ) for your heavenly Father knoweth that ye have need of all these things . ,b.MAT.6.32,all auk þata þiudos sokjand wait uh þan atta izwar sa ufar himinam þatei þaurbuþ 
b.MAT.7.12,"Therefore all things whatsoever ye would that men should do to you , do ye even so to them : for this is the law and the prophets . ",b.MAT.7.12,taujaina izwis mans swa jah jus taujaiþ im þata auk ist witoþ jah praufeteis 
b.MAT.7.13,"Enter ye in at the strait gate : for wide is the gate , and broad is the way , that leadeth to destruction , and many there be which go in thereat : ",b.MAT.7.13,inngaggaiþ þairh aggwu daur unte braid daur jah rums wigs sa brigganda in fralustai jah managai sind þai inngaleiþandans þairh þata 
b.MAT.7.14,"Because strait is the gate , and narrow is the way , which leadeth unto life , and few there be that find it . ",b.MAT.7.14,ƕan aggwu þata daur jah þraihans wigs sa brigganda in libainai jah fawai sind þai bigitandans þana 
b.MAT.7.15,"Beware of false prophets , which come to you in sheep ' s clothing , but inwardly they are ravening wolves . ",b.MAT.7.15,atsaiƕiþ sweþauh faura liugnapraufetum þaim izei qimand at izwis in wastjom lambe iþ innaþro sind wulfos wilwandans 
b.MAT.7.16,"Ye shall know them by their fruits . Do men gather grapes of thorns , or figs of thistles ? ",b.MAT.7.16,bi akranam ize ufkunnaiþ ins ibai lisand af þaurnum weinabasja aiþþau af wigadeinom smakkans 
b.MAT.7.17,Even so every good tree bringeth forth good fruit ; but a corrupt tree bringeth forth evil fruit . ,b.MAT.7.17,swa all bagme godaize akrana goda gataujiþ iþ sa ubila bagms akrana ubila gataujiþ 
b.MAT.7.18,"A good tree cannot bring forth evil fruit , neither can a corrupt tree bring forth good fruit . ",b.MAT.7.18,ni mag bagms þiuþeigs akrana ubila gataujan nih bagms ubils akrana þiuþeiga gataujan 
b.MAT.7.19,"Every tree that bringeth not forth good fruit is hewn down , and cast into the fire . ",b.MAT.7.19,all bagme ni taujandane akran god usmaitada jah in fon atlagjada 
b.MAT.7.20,Wherefore by their fruits ye shall know them . ,b.MAT.7.20,þannu bi akranam ize ufkunnaiþ ins 
b.MAT.7.21,"Not every one that saith unto me , Lord , Lord , shall enter into the kingdom of heaven ; but he that doeth the will of my Father which is in heaven . ",b.MAT.7.21,ni ƕazuh saei qiþiþ mis frauja frauja inngaleiþiþ in þiudangardja himine ak sa taujands wiljan attins meinis þis in himinam 
b.MAT.7.22,"Many will say to me in that day , Lord , Lord , have we not prophesied in thy name ? and in thy name have cast out devils ? and in thy name done many wonderful works ? ",b.MAT.7.22,managai qiþand mis in jainamma daga frauja frauja niu þeinamma namin praufetidedum jah þeinamma namin unhulþons uswaurpum jah þeinamma namin mahtins mikilos gatawidedum 
b.MAT.7.23,"And then will I profess unto them , I never knew you : depart from me , ye that work iniquity . ",b.MAT.7.23,jah þan andhaita im þatei ni ƕanhun kunþa izwis afleiþiþ fairra mis jus waurkjandans unsibjona 
b.MAT.7.24,"Therefore whosoever heareth these sayings of mine , and doeth them , I will liken him unto a wise man , which built his house upon a rock : ",b.MAT.7.24,ƕazuh nu saei hauseiþ waurda meina jah taujiþ þo galeiko ina waira frodamma saei gatimrida razn sein ana staina 
b.MAT.7.25,"And the rain descended , and the floods came , and the winds blew , and beat upon that house ; and it fell not : for it was founded upon a rock . ",b.MAT.7.25,jah atiddja dalaþ rign jah qemun aƕos jah waiwoun windos jah bistugqun bi þamma razna jainamma jah ni gadraus unte gasuliþ was ana staina 
b.MAT.7.26,"And every one that heareth these sayings of mine , and doeth them not , shall be likened unto a foolish man , which built his house upon the sand : ",b.MAT.7.26,jah ƕazuh saei hauseiþ waurda meina jah ni taujiþ þo galeikoda mann dwalamma saei gatimrida razn sein ana malmin 
b.MAT.7.27,"And the rain descended , and the floods came , and the winds blew , and beat upon that house ; and it fell : and great was the fall of it . ",b.MAT.7.27,jah atiddja dalaþ rign jah qemun aƕos jah waiwoun windos jah bistugqun bi jainamma razna jah gadraus jah was drus is mikils 
b.MAT.7.28,"And it came to pass , when Jesus had ended these sayings , the people were astonished at his doctrine : ",b.MAT.7.28,jah warþ þan ustauh Iesus þo waurda biabridedun manageins ana laiseinai is 
b.MAT.7.29,"For he taught them as one having authority , and not as the scribes . ",b.MAT.7.29,was auk laisjands ins swe waldufni habands jah ni swaswe bokarjos 
b.MAT.8.1,"When he was come down from the mountain , great multitudes followed him . ",b.MAT.8.1,Dalaþ þan atgaggandin imma af fairgunja laistidedun afar imma iumjons managos 
b.MAT.8.2,"And , behold , there came a leper and worshipped him , saying , Lord , if thou wilt , thou canst make me clean . ",b.MAT.8.2,jah sai manna þrutsfill habands durinnands inwait ina qiþands frauja jabai wileis magt mik gahrainjan 
b.MAT.8.3,"And Jesus put forth his hand , and touched him , saying , I will ; be thou clean . And immediately his leprosy was cleansed . ",b.MAT.8.3,jah ufrakjands handu attaitok imma qiþands wiljau wairþ hrains jah suns hrain warþ þata þrutsfill is 
b.MAT.8.4,"And Jesus saith unto him , See thou tell no man ; but go thy way , shew thyself to the priest , and offer the gift that Moses commanded , for a testimony unto them . ",b.MAT.8.4,jah qaþ imma Iesus saiƕ ei mann ni qiþais ak gagg þuk silban ataugei gudjin jah atbair giba þoei anabauþ Moses du weitwodiþai im 
b.MAT.8.5,"And when Jesus was entered into Capernaum , there came unto him a centurion , beseeching him , ",b.MAT.8.5,afar uh þan þata innatgaggandin imma in Kafarnaum duatiddja imma hundafaþs bidjands ina 
b.MAT.8.6,"And saying , Lord , my servant lieth at home sick of the palsy , grievously tormented . ",b.MAT.8.6,jah qiþands frauja þiumagus meins ligiþ in garda usliþa harduba balwiþs 
b.MAT.8.7,"And Jesus saith unto him , I will come and heal him . ",b.MAT.8.7,jah qaþ du imma Iesus ik qimands gahailja ina 
b.MAT.8.8,"The centurion answered and said , Lord , I am not worthy that thou shouldest come under my roof : but speak the word only , and my servant shall be healed . ",b.MAT.8.8,jah andhafjands sa hundafaþs qaþ frauja ni im wairþs ei uf hrot mein inngaggais ak þatainei qiþ waurda jah gahailniþ sa þiumagus meins 
b.MAT.8.9,"For I am a man under authority , having soldiers under me : and I say to this man , Go , and he goeth ; and to another , Come , and he cometh ; and to my servant , Do this , and he doeth it . ",b.MAT.8.9,jah auk ik manna im habands uf waldufnja meinamma gadrauhtins jah qiþa du þamma gagg jah gaggiþ jah anþaramma qim jah qimiþ jah du skalka meinamma tawei þata jah taujiþ 
b.MAT.8.10,"When Jesus heard it , he marvelled , and said to them that followed , Verily I say unto you , I have not found so great faith , no , not in Israel . ",b.MAT.8.10,gahausjands þan Iesus sildaleikida jah qaþ du þaim afarlaistjandam amen qiþa izwis ni in Israela swalauda galaubein bigat 
b.MAT.8.11,"And I say unto you , That many shall come from the east and west , and shall sit down with Abraham , and Isaac , and Jacob , in the kingdom of heaven . ",b.MAT.8.11,aþþan qiþa izwis þatei managai fram urrunsa jah saggqa qimand jah anakumbjand miþ Abrahama jah Isaka jah Iakoba in þiudangardjai himine 
b.MAT.8.12,But the children of the kingdom shall be cast out into outer darkness : there shall be weeping and gnashing of teeth . ,b.MAT.8.12,iþ þai sunjus þiudangardjos uswairpanda in riqis þata hindumisto jainar wairþiþ grets jah krusts tunþiwe 
b.MAT.8.13,"And Jesus said unto the centurion , Go thy way ; and as thou hast believed , so be it done unto thee . And his servant was healed in the selfsame hour . ",b.MAT.8.13,jah qaþ Iesus þamma hundafada gagg jah swaswe galaubides wairþai þus jah gahailnoda sa þiumagus is in jainai ƕeilai 
b.MAT.8.14,"And when Jesus was come into Peter ' s house , he saw his wife ' s mother laid , and sick of a fever . ",b.MAT.8.14,jah qimands Iesus in garda Paitraus jah gasaƕ swaihron is ligandein in heitom 
b.MAT.8.15,"And he touched her hand , and the fever left her : and she arose , and ministered unto them . ",b.MAT.8.15,jah attaitok handau izos jah aflailot ija so heito jah urrais jah andbahtida imma 
b.MAT.8.16,"When the even was come , they brought unto him many that were possessed with devils : and he cast out the spirits with his word , and healed all that were sick : ",b.MAT.8.16,at andanahtja þan waurþanamma atberun du imma daimonarjans managans jah uswarp þans ahmans waurda jah allans þans ubil habandans gahailida 
b.MAT.8.17,"That it might be fulfilled which was spoken by Esaias the prophet , saying , Himself took our infirmities , and bare our sicknesses . ",b.MAT.8.17,ei usfullnodedi þata gamelido þairh Esaïan praufetu qiþandan sa unmahtins unsaros usnam jah sauhtins usbar 
b.MAT.8.18,"Now when Jesus saw great multitudes about him , he gave commandment to depart unto the other side . ",b.MAT.8.18,gasaiƕands þan Iesus managans hiuhmans bi sik haihait galeiþan siponjans hindar marein 
b.MAT.8.19,"And a certain scribe came , and said unto him , Master , I will follow thee whithersoever thou goest . ",b.MAT.8.19,jah duatgaggands ains bokareis qaþ du imma laisari laistja þuk þisƕaduh þadei gaggis 
b.MAT.8.20,"And Jesus saith unto him , The foxes have holes , and the birds of the air have nests ; but the Son of man hath not where to lay his head . ",b.MAT.8.20,jah qaþ du imma Iesus fauhons grobos aigun jah fuglos himinis sitlans iþ sunus mans ni habaiþ ƕar haubiþ sein anahnaiwjai 
b.MAT.8.21,"And another of his disciples said unto him , Lord , suffer me first to go and bury my father . ",b.MAT.8.21,anþar uh þan siponje is qaþ du imma frauja uslaubei mis frumist galeiþan jah gafilhan attan meinana 
b.MAT.8.22,"But Jesus said unto him , Follow me ; and let the dead bury their dead . ",b.MAT.8.22,iþ Iesus qaþ du imma laistei afar mis jah let þans dauþans gafilhan seinans dauþans 
b.MAT.8.23,"And when he was entered into a ship , his disciples followed him . ",b.MAT.8.23,jah innatgaggandin imma in skip afariddjedun imma siponjos is 
b.MAT.8.24,"And , behold , there arose a great tempest in the sea , insomuch that the ship was covered with the waves : but he was asleep . ",b.MAT.8.24,jah sai wegs mikils warþ in marein swaswe þata skip gahuliþ wairþan fram wegim iþ is saislep 
b.MAT.8.25,"And his disciples came to him , and awoke him , saying , Lord , save us : we perish . ",b.MAT.8.25,jah duatgaggandans siponjos is urraisidedun ina qiþandans frauja nasei unsis fraqistnam 
b.MAT.8.26,"And he saith unto them , Why are ye fearful , O ye of little faith ? Then he arose , and rebuked the winds and the sea ; and there was a great calm . ",b.MAT.8.26,jah qaþ du im Iesus ƕa faurhteiþ leitil galaubjandans þanuh urreisands gasok windam jah marein jah warþ wis mikil 
b.MAT.8.27,"But the men marvelled , saying , What manner of man is this , that even the winds and the sea obey him ! ",b.MAT.8.27,iþ þai mans sildaleikidedun qiþandans ƕileiks ist sa ei jah windos jah marei ufhausjand imma 
b.MAT.8.28,"And when he was come to the other side into the country of the Gergesenes , there met him two possessed with devils , coming out of the tombs , exceeding fierce , so that no man might pass by that way . ",b.MAT.8.28,jah qimandin imma hindar marein in gauja Gairgaisaine gamotidedun imma twai daimonarjos us hlaiwasnom rinnandans sleidjai filu swaswe ni mahta manna usleiþan þairh þana wig jainana 
b.MAT.8.29,"And , behold , they cried out , saying , What have we to do with thee , Jesus , thou Son of God ? art thou come hither to torment us before the time ? ",b.MAT.8.29,jah sai hropidedun qiþandans ƕa uns jah þus Iesu sunau gudis qamt her faur mel balwjan unsis 
b.MAT.8.30,And there was a good way off from them an herd of many swine feeding . ,b.MAT.8.30,Was uh þan fairra im hairda sweine managaize haldana 
b.MAT.8.31,"So the devils besought him , saying , If thou cast us out , suffer us to go away into the herd of swine . ",b.MAT.8.31,iþ þo skohsla bedun ina qiþandans jabai uswairpis uns uslaubei uns galeiþan in þo hairda sweine 
